Mon Dec 14 18:35:34 +0000 2020,@WMUR9 Here come the Trump \u2744\ufe0f\u2744\ufe0f\u2744\ufe0f""display_text_range":[733]"source":"\u003ca href=\"https:\/\/mobile.twitter.com\" rel=\"nofollow\"\u003eTwitter Web App\u003c\/a\u003e""truncated":false"in_reply_to_status_id":1338549839286636547"in_reply_to_status_id_str":"1338549839286636547""in_reply_to_user_id":14662569"in_reply_to_user_id_str":"14662569""in_reply_to_screen_name":"WMUR9""user":{"id":1191853853832073216"id_str":"1191853853832073216""name":"Tomas T. Pain""screen_name":"tommybunz1029""location":null"url":null"description":"I don\u2019t really like magicians.  He\/him""translator_type":"none""protected":false"verified":false"followers_count":40"friends_count":384"listed_count":0"favourites_count":2882"statuses_count":539"created_at":"Tue Nov 05 23:04:53 +0000 2019""utc_offset":null"time_zone":null"geo_enabled":false"lang":null"contributors_enabled":false"is_translator":false"profile_background_color":"F5F8FA""profile_background_image_url":"""profile_background_image_url_https":"""profile_background_tile":false"profile_link_color":"1DA1F2""profile_sidebar_border_color":"C0DEED""profile_sidebar_fill_color":"DDEEF6""profile_text_color":"333333""profile_use_background_image":true"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/1191859848603983873\/PyAtu9vv_normal.jpg""profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/1191859848603983873\/PyAtu9vv_normal.jpg""profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/1191853853832073216\/1577584589""default_profile":true"default_profile_image":false"following":null"follow_request_sent":null"notifications":null}"geo":null"coordinates":null"place":null"contributors":null"is_quote_status":false"quote_count":0"reply_count":0"retweet_count":0"favorite_count":0"entities":{"hashtags":[]"urls":[]"user_mentions":[{"screen_name":"WMUR9""name":"WMUR TV""id":14662569"id_str":"14662569""indices":[06]}]"symbols":[]}"favorited":false"retweeted":false"filter_level":"low""lang":"en""timestamp_ms":"1607970934241"}

Mon Dec 14 18:35:34 +0000 2020,RT @reason: Pardons are powerful tools for offering relief to people who got on the wrong side of government officials. Such people include\u2026
Mon Dec 14 18:35:34 +0000 2020,Y'all watching as the Electoral College is about to certify Trump as a loser &amp; a criminal-in-waiting?
Mon Dec 14 18:35:34 +0000 2020,@aarockstar1 @KDKA Finally showing who the real snowflakes are. The rest of us put up with trump for 4 years. Now M\u2026 https:\/\/t.co\/FG0QSDLlqN""display_text_range":[19140]"source":"\u003ca href=\"http:\/\/twitter.com\/download\/iphone\" rel=\"nofollow\"\u003eTwitter for iPhone\u003c\/a\u003e""truncated":true"in_reply_to_status_id":1338545301829820416"in_reply_to_status_id_str":"1338545301829820416""in_reply_to_user_id":1160785870917529601"in_reply_to_user_id_str":"1160785870917529601""in_reply_to_screen_name":"aarockstar1""user":{"id":1248966792262942721"id_str":"1248966792262942721""name":"Just Guessing Here""screen_name":"BoltzSeth""location":"Pittsburgh PA""url":null"description":"just some guy""translator_type":"none""protected":false"verified":false"followers_count":33"friends_count":58"listed_count":0"favourites_count":15451"statuses_count":2851"created_at":"Sat Apr 11 13:31:18 +0000 2020""utc_offset":null"time_zone":null"geo_enabled":false"lang":null"contributors_enabled":false"is_translator":false"profile_background_color":"F5F8FA""profile_background_image_url":"""profile_background_image_url_https":"""profile_background_tile":false"profile_link_color":"1DA1F2""profile_sidebar_border_color":"C0DEED""profile_sidebar_fill_color":"DDEEF6""profile_text_color":"333333""profile_use_background_image":true"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/1283576294932975617\/CevT20HR_normal.jpg""profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/1283576294932975617\/CevT20HR_normal.jpg""profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/1248966792262942721\/1594863682""default_profile":true"default_profile_image":false"following":null"follow_request_sent":null"notifications":null}"geo":null"coordinates":null"place":null"contributors":null"is_quote_status":false"extended_tweet":{"full_text":"@aarockstar1 @KDKA Finally showing who the real snowflakes are. The rest of us put up with trump for 4 years. Now MAGAts out there trying to overthrow the government before Biden is even sworn in. What did yinz tell us: Fuck your feelings? Yeah your turn.""display_text_range":[19256]"entities":{"hashtags":[]"urls":[]"user_mentions":[{"screen_name":"aarockstar1""name":"Dr. aarockstar""id":1160785870917529601"id_str":"1160785870917529601""indices":[012]}{"screen_name":"KDKA""name":"KDKA""id":14085099"id_str":"14085099""indices":[1318]}]"symbols":[]}}"quote_count":0"reply_count":0"retweet_count":0"favorite_count":0"entities":{"hashtags":[]"urls":[{"url":"https:\/\/t.co\/FG0QSDLlqN""expanded_url":"https:\/\/twitter.com\/i\/web\/status\/1338553232029872128""display_url":"twitter.com\/i\/web\/status\/1\u2026""indices":[117140]}]"user_mentions":[{"screen_name":"aarockstar1""name":"Dr. aarockstar""id":1160785870917529601"id_str":"1160785870917529601""indices":[012]}{"screen_name":"KDKA""name":"KDKA""id":14085099"id_str":"14085099""indices":[1318]}]"symbols":[]}"favorited":false"retweeted":false"filter_level":"low""lang":"en""timestamp_ms":"1607970934289"}

Mon Dec 14 18:35:34 +0000 2020,RT @Tyspeakstruth: The MSM really makes me upset! They are acting as if President Trump supporters went to two historical black churches an\u2026
Mon Dec 14 18:35:34 +0000 2020,RT @aesalgadoh: @rosapantin1301 @malede7 Ese tiene full informaci\u00f3n de todito. Ya Trump dispone de todo lo que JA logro recger en su labor.\u2026
Mon Dec 14 18:35:34 +0000 2020,RT @CodeMonkeyZ: Seems President Trump has a royal flush in hand and was just baiting his opponents to go all-in.\n\nOfficials that knowingly\u2026
Mon Dec 14 18:35:34 +0000 2020,RT @Baligubadle1: Breaking: Wisconsin\u2019s ten electors cast their votes to send dOnald tRump and Stephen Miller to prison
